id	logFC	AveExpr	t	P.Value	adj.P.Val	B
CNOT7	0.494428544444444	10.7276088195489	8.73477164523939	8.65031884238349e-15	4.73992143380908e-13	23.1449085553412
NANS	0.503021247619051	8.35974397744361	8.73315712196976	8.7294056797347e-15	4.76246010736135e-13	23.1359970975036
BTG2	-0.445989880952377	8.90650157894737	-8.71826106319617	9.49387474929213e-15	5.15710564303539e-13	23.0537979224642
AGO3	0.698488411111112	7.97260565413534	8.71724812096763	9.54821421972562e-15	5.16382353746076e-13	23.0482096700718
IGF2R	-0.840376163492063	10.1715615338346	-8.71649997785551	9.5885470531428e-15	5.16382353746076e-13	23.0440823857352
SCAF11	0.68571676031746	9.85253166917293	8.71018165004224	9.93600251599597e-15	5.32807519532981e-13	23.0092297893717
LGALS1	0.611017768253973	11.4204637593985	8.70393985005532	1.0291544582021e-14	5.49524686873191e-13	22.9748059279481
COPG1	-0.615299615873015	8.03967239849624	-8.70092940135312	1.04675203214361e-14	5.56552733022798e-13	22.9582054925279
PNP	0.800069717460316	9.77388357894737	8.69929384694218	1.05643782492421e-14	5.59332566546372e-13	22.9491872417066
TXNL4A	0.235183517460323	8.48361533834587	8.69351123897703	1.09140295789357e-14	5.75416988052456e-13	22.9173062676744
CCNL2	-0.502570604761909	8.76601920300752	-8.68845285251976	1.12293155862606e-14	5.89562560570704e-13	22.8894227625564
SLC44A1	0.344207274603178	5.33660954887218	8.68723304302798	1.13066915548074e-14	5.9072444482907e-13	22.8826994188907
PTPN4	0.852574161904768	8.90301190977444	8.68607397660297	1.13807057661765e-14	5.9072444482907e-13	22.8763111134647
SLC8B1	-0.473447925396826	8.18109670676692	-8.68588720545663	1.1392677370787e-14	5.9072444482907e-13	22.8752817278402
APP	-0.450304396825391	7.8751205112782	-8.68063814034083	1.17343023652731e-14	6.05934263701427e-13	22.846354037747
PAK2	-0.384625411111114	8.09742068421053	-8.67708149364664	1.19715521677669e-14	6.15651789348931e-13	22.8267559692883
PACSIN2	-0.474772877777779	10.8980661729323	-8.67465906169406	1.21358687182684e-14	6.21554615007477e-13	22.813408964357
FAU	0.627973065079367	12.3951500601504	8.67348273868996	1.2216467455971e-14	6.21783588055685e-13	22.8069280761135
HIST1H4J	0.752496407936507	6.61253723308271	8.67314881095358	1.22394442341213e-14	6.21783588055685e-13	22.8050883624472
DDX21	-0.757586573015875	9.65838552631579	-8.66461064194613	1.2841761755811e-14	6.49751719806117e-13	22.7580553867563
CLCN6	-0.300039928571427	7.08680881954887	-8.66017241990953	1.31664065345805e-14	6.63502285927372e-13	22.7336121492492
PSMD3	-0.353771790476186	8.53359322556391	-8.65506486244004	1.35501261065588e-14	6.80107929540399e-13	22.7054867936285
KLHDC10	0.580587209523813	7.98177040601504	8.6442412761059	1.44004310739576e-14	7.19906809227173e-13	22.6459003885969
ACIN1	-0.402619752380948	8.86759067669173	-8.64275529916298	1.45212402478271e-14	7.23065565991009e-13	22.6377213213847
DYRK1A	-0.280932363492061	6.39014978195489	-8.63969142265431	1.47735231466439e-14	7.32720033375842e-13	22.6208584423116
ZNF22	0.967588741269846	7.19407910526316	8.63842112597544	1.48793948120517e-14	7.3345607927562e-13	22.6138674979659
FOXO1	-0.447048087301585	9.13144526315789	-8.63811205718263	1.49052677889132e-14	7.3345607927562e-13	22.612166612872
HNRNPU	-0.373706298412701	9.00500645864662	-8.63517832836046	1.51530972534314e-14	7.42738532562725e-13	22.5960223780476
CACTIN	-0.27562253015873	7.50708052631579	-8.63178282870904	1.5445056167685e-14	7.54103364949847e-13	22.5773389065736
NOLC1	-0.387776931746033	7.50012890977444	-8.62990445778097	1.56089628157872e-14	7.57955769353163e-13	22.5670041834252
ZNHIT1	0.486815641269835	9.45789120300752	8.6291213069533	1.5677810517288e-14	7.57955769353163e-13	22.5626955007084
RHOB	-0.55126456031746	9.6852645037594	-8.62881101466038	1.57051721415223e-14	7.57955769353163e-13	22.5609883866661
NDUFB7	0.408846706349205	6.20972569924812	8.61160069830725	1.72995379830598e-14	8.31703458281358e-13	22.4663300360022
SLC25A36	0.835543125396823	8.30453314285714	8.60863131768645	1.75904654949431e-14	8.42462446681471e-13	22.4500034437469
PLXDC2	0.740455398412703	6.5286502406015	8.59985689552996	1.8478886861751e-14	8.81646662894492e-13	22.4017680204385
APLP2	-0.423221666666665	9.62243213533835	-8.59686109117158	1.87923224437731e-14	8.93204780395702e-13	22.3853023842508
GTPBP8	0.58572538095238	8.01243813533835	8.58392101992625	2.02080497656499e-14	9.56870220601416e-13	22.3141991149392
RAB35	-0.492217363492062	7.60937286466165	-8.58201655012331	2.04251782496415e-14	9.63515551415421e-13	22.3037369349293
MBD1	-0.234552880952378	8.84264978195489	-8.57930942451939	2.07378160730877e-14	9.72309999044443e-13	22.2888664938956
EHD1	-0.475892101587299	9.38629477443609	-8.579062377117	2.07665827019374e-14	9.72309999044443e-13	22.2875095096709
AAMP	-0.327382033333329	9.10759857142857	-8.57814740130305	2.08734701546035e-14	9.73681425650427e-13	22.2824838175353
QTRT1	-0.41239446190476	7.37769918796992	-8.56844884946465	2.20406427923144e-14	1.02402887505257e-12	22.2292217823601
FLJ10038	0.565117899999999	6.06665690225564	8.56784017996097	2.21160204924487e-14	1.02402887505257e-12	22.2258796854329
STRN	0.346026930158731	6.73862656390977	8.55599062021812	2.36356234699527e-14	1.09036692390061e-12	22.1608291750276
SRF	-0.245435501587302	6.86807615037594	-8.5518009836856	2.41973901835039e-14	1.11029763388779e-12	22.1378354186241
ASXL1	-0.287521823809525	8.07815353383459	-8.55145312954186	2.42446247756818e-14	1.11029763388779e-12	22.1359264527678
DCAF10	0.460008982539684	7.80318902255639	8.54302266470342	2.54178461168648e-14	1.15863224158571e-12	22.0896681920635
PRKACA	-0.435479166666665	7.9582692481203	-8.54255372491595	2.54847384983787e-14	1.15863224158571e-12	22.0870954829508
MEF2D	-0.335404431746027	6.98742638345865	-8.54088317896468	2.57244608657643e-14	1.16530879041015e-12	22.077930818397
SPI1	-0.711992731746024	9.99237130075188	-8.53919742258364	2.59686388153049e-14	1.17213841674261e-12	22.0686832255851
RP4-710M16.1	0.451680169841272	7.70865627819549	8.52519524695705	2.80879555278563e-14	1.26325328302344e-12	21.9918912780716
CLPTM1	-0.511061476190473	8.70296432330827	-8.5111370347395	3.03887014003422e-14	1.36117235704456e-12	21.9148282942403
ZNF213-AS1	-0.240530828571428	5.24141911278195	-8.51058892404789	3.04821033096526e-14	1.36117235704456e-12	21.9118244523332
MRPL13	0.990587563492065	5.69090409774436	8.50641674520266	3.12024901305908e-14	1.38840016368317e-12	21.888961250346
COX20	0.581412714285715	8.47298954887218	8.49983600562455	3.23733049290816e-14	1.43540717402868e-12	21.852905898974
WDR77	-0.223658482539681	7.93897854887218	-8.48238088466332	3.56947202510146e-14	1.57710334404835e-12	21.7573097858597
CSF3R	-0.672855777777778	12.2992387293233	-8.46426840074323	3.94996190132314e-14	1.73909199781764e-12	21.658173955695
ODF2	-0.336576290476189	6.0170914887218	-8.45325855175265	4.20067657340813e-14	1.843010127382e-12	21.597943581849
HSP90AB1	-0.495803830158728	10.8898716315789	-8.44996224763328	4.27877171975602e-14	1.87073266688148e-12	21.5799153310867
DEF6	-0.407056790476188	9.43280520300752	-8.43721145070182	4.59468866339484e-14	2.001880324593e-12	21.5101977826999
GCHFR	0.515125444444447	7.49004063909774	8.43336096540034	4.69457045605128e-14	2.03832076410143e-12	21.4891505940511
ARHGAP32	-0.472499190476189	5.99537540601504	-8.42856334830236	4.82204578450022e-14	2.08644932772099e-12	21.4629302574902
SLC16A7	0.805103253968253	6.69172930075188	8.42457952468004	4.93050861094415e-14	2.12604886770197e-12	21.4411608965545
SPOP	0.350655282539682	9.80016715789474	8.42316524110858	4.96959405919334e-14	2.12955179817548e-12	21.4334333655315
SP1	-0.439459234920633	5.43940015789474	-8.42305784155019	4.97257472796793e-14	2.12955179817548e-12	21.4328465587841
CHD7	-0.326697179365077	5.64042533834586	-8.4090094780172	5.37817877121132e-14	2.29542133405305e-12	21.3561087090876
ANAPC2	-0.452869915873013	8.13404928571429	-8.40345469828686	5.5474813427614e-14	2.35965409793119e-12	21.3257768041123
CBX4	-0.497065269841268	7.0361412556391	-8.39845966390461	5.70424154732998e-14	2.41813590999651e-12	21.2985065166397
GPR171	0.83139806984126	9.36580451879699	8.39498636871558	5.81583212632877e-14	2.45714011855803e-12	21.2795469995694
ADRBK1	-0.374864755555551	8.13479060150376	-8.37757444599572	6.40880060574899e-14	2.69857818795095e-12	21.1845369151673
ABCC1	-0.386302304761903	7.85476090225564	-8.37590442387934	6.46873838036164e-14	2.71470666209959e-12	21.1754273829522
RP11-395B7.7	0.404559293650799	8.36092229323308	8.37009583875876	6.68158258053639e-14	2.79468327401902e-12	21.1437473564123
HSF1	-0.290245695238096	6.98158291729323	-8.36806962868373	6.75745478477518e-14	2.81702799466309e-12	21.1326979719689
WDR82	-0.437641298412693	10.3966213157895	-8.3601380146126	7.06278286427087e-14	2.93456289340632e-12	21.0894528880323
LPAR6	1.4239612063492	6.98131977443609	8.34922684465891	7.50533065091797e-14	3.10814815206992e-12	21.0299829407514
OGFR	-0.369899695238098	8.03769147368421	-8.3390493329809	7.94291839898345e-14	3.27854408126462e-12	20.9745330910341
CD74	-0.465465885714275	13.2827333834586	-8.32498957284844	8.58941712072731e-14	3.53377068953725e-12	20.8979658287071
RNF115	0.42740254920635	8.85060607518797	8.31940645489169	8.86041181591466e-14	3.6333479564084e-12	20.8675720714992
NUP88	0.377736714285714	7.13100993984962	8.30865529400278	9.40641094039141e-14	3.84467897329092e-12	20.8090619170698
UGCG	0.601125322222225	7.36819795488722	8.29885923777378	9.93295100715077e-14	4.04671004018597e-12	20.7557700682713
PIGO	-0.259960960317455	6.27739590225564	-8.291239899744	1.03626511223891e-13	4.2081082939721e-12	20.7143333723621
NGRN	0.510301092063495	9.04728103007519	8.28838004132523	1.05286599933478e-13	4.25052128495528e-12	20.6987834971965
SREK1IP1	0.900524128571429	6.60977563909774	8.28785389086286	1.05594884719184e-13	4.25052128495528e-12	20.6959228476634
SNF8	0.280836106349209	9.21012441353384	8.28769667981843	1.05687172529969e-13	4.25052128495528e-12	20.6950681113361
CTSO	0.531328160317461	8.29330922556391	8.28690623800277	1.06152402479759e-13	4.25559216075405e-12	20.6907706570587
HNRNPA0	-0.514142907936513	9.20682569172932	-8.28560190866051	1.06924544083277e-13	4.27289547502217e-12	20.6836795918234
RERE	-0.478993844444446	7.00031156390977	-8.28158554893498	1.09337383969881e-13	4.35544601287005e-12	20.6618466006246
RPL30	0.841350415873015	12.8655714210526	8.27673149393385	1.12325770840591e-13	4.46032839401184e-12	20.6354643065645
EID1	0.745386703174606	7.52156204511278	8.27307354546242	1.14631270013244e-13	4.53751790576084e-12	20.6155861788675
KCTD13	-0.436575365079365	7.76295371428571	-8.27136815040303	1.15722140640273e-13	4.55946260644992e-12	20.6063196147759
RPL39	1.42062156666666	12.0419727518797	8.27107237578123	1.15912382169073e-13	4.55946260644992e-12	20.6047125323585
GIGYF2	-0.285507774603176	7.8468134962406	-8.25896403120739	1.23973017520766e-13	4.86129194953302e-12	20.5389377274353
RAC2	-0.401946811111108	12.7198583007519	-8.25699671256031	1.25334271794127e-13	4.88781078958011e-12	20.528253749456
TRABD	-0.449797336507937	7.99819678195489	-8.25686151782328	1.25428361033216e-13	4.88781078958011e-12	20.527519572722
FAM65A	-0.45914962222222	9.08224481203007	-8.24473020787626	1.341632037846e-13	5.2120120157559e-12	20.4616558099918
UBAP2L	-0.333594855555553	7.54522060150376	-8.23407447775318	1.42332525215594e-13	5.51231026668293e-12	20.4038286463783
SH2B2	-0.608829230158724	9.25316829323308	-8.2234478710725	1.50971429156631e-13	5.82889074786895e-12	20.3461832341819
DGCR2	-0.352133665079361	8.658259	-8.21177435490498	1.61062705046733e-13	6.19943197216687e-12	20.2828861373337
C21orf59	0.454940895238096	8.31525348120301	8.20744814710867	1.649703376985e-13	6.33042139890145e-12	20.2594355351999
SMURF1	-0.230585993650793	6.05710431578947	-8.20629388092308	1.66028744882715e-13	6.35161186215948e-12	20.2531794008613
SAP130	-0.403327806349205	8.49285355639098	-8.20415080229486	1.68011764960893e-13	6.40793807516498e-12	20.2415646427368
DEPDC5	-0.299184050793646	7.3956435037594	-8.20103259573106	1.7093917480222e-13	6.49983262247956e-12	20.2246667643643
MTMR3	-0.55379065873016	8.08997110526316	-8.19815255364544	1.73687976154771e-13	6.58440098123886e-12	20.2090613598497
IGFBP7	0.507800211111117	6.87139101503759	8.19658591529127	1.75201615444021e-13	6.62177671864932e-12	20.2005733275561
NDUFC1	0.338438525396827	9.42968085714286	8.19325121503699	1.78467268555484e-13	6.72494680430695e-12	20.1825076932427
DGKD	-0.390182792063488	9.66218855639098	-8.1919170160136	1.79790712308431e-13	6.75453250912033e-12	20.1752803759695
MAZ	-0.450194523809526	7.98995903759398	-8.18789684660657	1.83837699533766e-13	6.86799012709337e-12	20.1535055333297
CASP10	-0.206385919047615	6.75694316541353	-8.18783036656106	1.83905377964885e-13	6.86799012709337e-12	20.1531454798862
ZMIZ1	-0.731218841269838	9.45798881954887	-8.18631080135088	1.85459100672346e-13	6.90546230040535e-12	20.1449158291635
SEC24C	-0.357412595238097	9.38696163157895	-8.1855215598219	1.86271220457259e-13	6.91518128490441e-12	20.1406416552726
TMEM260	0.723996996825397	8.85839322556391	8.17263882665332	2.00037948281648e-13	7.40435449863754e-12	20.0708934998443
MARCKSL1	-0.377021147619041	10.1571505789474	-8.16739060199011	2.05931801230919e-13	7.60009482895755e-12	20.0424894159411
SF3A1	-0.448317142857142	9.87284903759399	-8.16523032559297	2.08407646642594e-13	7.66891246355211e-12	20.0307994403281
SPOCK2	-0.488408422222223	9.29336772932331	-8.15933056538558	2.15320868734775e-13	7.90013526574255e-12	19.9988790066946
HGS	-0.518566165079362	9.08021766165414	-8.14942921462462	2.27438588192803e-13	8.32040642753146e-12	19.9453250543421
COX7A2	1.26981562539683	9.56655790225564	8.14484217123628	2.33279660223908e-13	8.50928248979535e-12	19.9205220894126
VPS39	-0.362149736507929	9.13269838345865	-8.14212557778013	2.3680891785355e-13	8.61298058326476e-12	19.9058351416781
DERL2	0.404112795238095	8.60773070676692	8.1370388133951	2.43560584191859e-13	8.8329428047383e-12	19.8783384672719
SPIN1	0.704496726984128	6.74070105263158	8.12917619510978	2.5437459234508e-13	9.19853713183303e-12	19.8358479475058
DDX31	-0.216253504761903	7.20428555639098	-8.12228613232734	2.64242143748458e-13	9.52790350504499e-12	19.798624370614
TMEM9B	0.477249028571427	9.66067327067669	8.11776024580703	2.70929756188791e-13	9.74105037437519e-12	19.774178937002
RORA	0.868993326984125	6.9405804962406	8.11134054181519	2.80704968496452e-13	1.00636741276957e-11	19.7395122658605
SMG9	-0.355972866666664	7.39213552631579	-8.10917471510229	2.84081226399075e-13	1.01557015067111e-11	19.7278187625018
HERC1	-0.451175600000004	9.27245501503759	-8.1064258014129	2.88424571653363e-13	1.02816804690523e-11	19.7129786105234
SNORA21	0.746455422222224	6.79145862406015	8.10534449001661	2.90151081695472e-13	1.02884406952852e-11	19.707141553436
SELPLG	-0.420413863492056	10.8191684661654	-8.10528019382425	2.90254064881332e-13	1.02884406952852e-11	19.7067944825258
JTB	0.302201650793652	11.3605904210526	8.10453183346735	2.91455386383101e-13	1.03019216572821e-11	19.7027548998992
RPS29	0.926654247619048	11.9419921428571	8.09959842655853	2.99499337193947e-13	1.05565103458136e-11	19.6761279137977
FAM169A	0.761209187301587	5.30852668421053	8.09704169593988	3.03754436403131e-13	1.06765004705504e-11	19.6623306428703
ZGPAT	-0.420509866666665	8.51256082706767	-8.09372191985579	3.09369140433317e-13	1.08434747881488e-11	19.644417801732
HAX1	0.551529012698413	9.55967515789474	8.08883265613129	3.1782646197659e-13	1.11088758910369e-11	19.6180407874383
SDHAF1	0.427257476190479	8.00901059398496	8.08824119963899	3.1886498868758e-13	1.11128559057304e-11	19.614850308895
TSPAN14	-0.386486530158729	9.73011233834587	-8.08776046318652	3.19711586066997e-13	1.11128559057304e-11	19.6122571420747
TTC1	0.435066004761907	9.05544320300752	8.08478934370867	3.24993598162743e-13	1.12652477064809e-11	19.5962316077526
OBFC1	0.374040979365083	8.16606687969925	8.07700959982511	3.39238349370151e-13	1.17266193055004e-11	19.5542788041867
C11orf73	0.719045130158731	6.32512736090226	8.07142817743405	3.49838221026e-13	1.20598076852589e-11	19.5241889500957
GTF2A2	0.463561279365081	9.26556911278196	8.06998379650635	3.52634441047462e-13	1.20920728224063e-11	19.5164033259963
PDCD10	1.29743527936508	7.93069645112782	8.06994928768417	3.52701518409364e-13	1.20920728224063e-11	19.5162173193591
PANK4	-0.345756139682534	8.56879633834586	-8.06649359647585	3.59483152640828e-13	1.22909934586842e-11	19.4975920900305
SMAD3	-0.286053819047618	7.31542926315789	-8.06246983939026	3.67542869155529e-13	1.25324128319662e-11	19.4759085268229
COX6B1	0.483364496825402	11.6039838270677	8.05953411806102	3.73536169052934e-13	1.27022543340819e-11	19.4600905646434
FKBP1B	1.01460797619048	8.14727057894737	8.05800371401659	3.76698873584652e-13	1.27751823398384e-11	19.4518453644407
ATP6V1A	-1.04677677777778	9.12348748872181	-8.05732751943413	3.78104739566717e-13	1.27882972293347e-11	19.4482024689646
EHBP1L1	-0.582528441269842	8.80116721052632	-8.055326859479	3.82294859907712e-13	1.28589938674842e-11	19.4374248225406
C2CD3	-0.340673034920635	7.82337003759398	-8.05503391802062	3.82912244414096e-13	1.28589938674842e-11	19.4358468094549
SLC7A6	-0.493310366666665	7.54225934586466	-8.05486469341119	3.83269342240921e-13	1.28589938674842e-11	19.434935241457
SMAD5	0.339992569841272	5.35084233082707	8.05155194302098	3.90326876709197e-13	1.30608577305254e-11	19.4170916398451
CABIN1	-0.423291565079364	9.42767790225564	-8.04664392134201	4.01020834485569e-13	1.33638065548262e-11	19.3906599315722
RTP4	0.627923312698414	7.44204911278196	8.0464222631227	4.01510604970471e-13	1.33638065548262e-11	19.3894663400867
DPF2	-0.34306405714285	9.81755996992481	-8.04246358675449	4.10358283060669e-13	1.36221580313367e-11	19.3681514249031
VAMP8	0.649533630158725	10.3784469323308	8.03937643888828	4.17392180119863e-13	1.38190951877151e-11	19.3515315985882
MPC2	0.64534594920635	8.81295298496241	8.03804931967292	4.20452613337726e-13	1.388378787411e-11	19.3443876472533
CKS2	1.00381605396825	5.43182812781955	8.03317422865264	4.31887372297426e-13	1.42239442193913e-11	19.3181482232772
ACOT13	0.485397084126983	7.15481987969925	8.03229210251538	4.33989181361325e-13	1.42557493395861e-11	19.3134008945293
